hotel,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests
City Hotel,6,21,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NAN,0,Transient,0,0
City Hotel,423,21,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229,NAN,0,Transient,0,0
City Hotel,92,21,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,5,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NAN,0,Transient,0,0
City Hotel,6,21,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NAN,0,Transient,0,0
City Hotel,423,21,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229,NAN,0,Transient,0,0
City Hotel,423,21,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229,NAN,0,Transient,0,0
City Hotel,423,21,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229,NAN,0,Transient,0,0
City Hotel,423,21,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229,NAN,0,Transient,0,0
City Hotel,423,21,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229,NAN,0,Transient,0,0
City Hotel,8,21,0,1,1,0.0,0,SC,SVK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,423,21,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229,NAN,0,Transient,0,0
City Hotel,423,21,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229,NAN,0,Transient,0,0
City Hotel,17,21,0,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,141,21,0,2,4,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,NAN,0,Transient,0,2
City Hotel,216,21,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,0,21,0,2,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,141,21,0,2,4,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,NAN,0,Transient,0,2
City Hotel,350,21,0,3,2,0.0,0,SC,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,201,21,0,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,160,21,0,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,209,21,0,4,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,117,21,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,137,21,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,11,21,0,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NAN,0,Transient,1,1
City Hotel,0,21,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,14,21,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NAN,0,Transient,0,1
City Hotel,12,21,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,122,21,1,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,0,21,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,3,D,D,0,No Deposit,NAN,408,0,Transient,0,0
City Hotel,130,21,1,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NAN,0,Transient,0,1
Resort Hotel,243,21,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NAN,0,Transient,1,2
City Hotel,162,21,0,5,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,162,21,0,5,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,92,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NAN,0,Transient,0,1
Resort Hotel,8,21,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,20,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,0,21,0,3,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,3,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,162,21,0,5,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,1,1
Resort Hotel,8,21,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,NAN,NAN,0,Transient,0,0
Resort Hotel,53,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,7,21,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,127,NAN,0,Transient-Party,0,0
Resort Hotel,7,21,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,127,NAN,0,Transient-Party,0,0
Resort Hotel,7,21,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,127,NAN,0,Transient-Party,0,0
Resort Hotel,7,21,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,127,NAN,0,Transient-Party,0,0
Resort Hotel,13,21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,0,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,5,21,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NAN,40,0,Transient,0,1
Resort Hotel,2,21,0,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,1,1
Resort Hotel,12,21,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
Resort Hotel,25,21,0,2,2,0.0,0,BB,HUN,Complementary,Direct,0,0,0,A,F,0,No Deposit,NAN,NAN,0,Transient,1,1
City Hotel,0,21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,193,21,0,1,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,0,21,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,152,NAN,0,Transient,0,0
City Hotel,12,21,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NAN,0,Transient,0,1
City Hotel,12,21,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NAN,0,Transient,0,1
Resort Hotel,8,21,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,12,21,0,1,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NAN,0,Transient,0,1
Resort Hotel,8,21,0,2,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,11,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157,NAN,0,Transient,0,0
City Hotel,11,21,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,159,NAN,0,Transient,0,0
City Hotel,11,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157,NAN,0,Transient,0,0
City Hotel,11,21,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,159,NAN,0,Transient,0,0
Resort Hotel,63,21,0,5,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,F,F,1,No Deposit,250,NAN,0,Transient,0,0
City Hotel,11,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157,NAN,0,Transient,0,0
Resort Hotel,8,21,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,11,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157,NAN,0,Transient,0,0
Resort Hotel,280,21,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NAN,0,Transient,0,1
Resort Hotel,86,21,0,4,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,160,21,2,6,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,C,C,0,No Deposit,NAN,223,0,Transient-Party,0,0
City Hotel,15,21,0,1,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,15,21,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,21,21,0,1,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,14,21,4,10,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,3,No Deposit,250,NAN,0,Transient,0,2
City Hotel,12,21,0,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,33,21,0,4,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NAN,0,Transient,0,1
Resort Hotel,125,21,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NAN,0,Contract,0,0
City Hotel,59,21,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NAN,0,Transient,0,2
City Hotel,99,21,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,2,21,0,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
City Hotel,5,21,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,NAN,40,0,Transient,1,1
Resort Hotel,8,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
Resort Hotel,213,21,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,I,0,No Deposit,240,NAN,0,Transient,0,1
Resort Hotel,25,21,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,NAN,NAN,0,Transient,1,2
Resort Hotel,8,21,0,1,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NAN,0,Transient,0,1
Resort Hotel,0,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,0
Resort Hotel,1,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NAN,0,Transient,1,0
Resort Hotel,25,21,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NAN,0,Transient,0,1
Resort Hotel,0,21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,NAN,NAN,0,Transient,1,0
City Hotel,16,21,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,18,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,No Deposit,NAN,20,0,Transient,0,0
Resort Hotel,0,21,0,1,1,0.0,0,BB,ESP,Direct,TA/TO,1,0,3,A,A,0,No Deposit,250,NAN,0,Transient,0,3
Resort Hotel,1,21,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,2,A,A,0,No Deposit,240,NAN,0,Group,0,2
City Hotel,1,21,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,26,A,A,0,No Deposit,NAN,40,0,Transient,1,1
City Hotel,102,21,0,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,19,21,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,18,21,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,11,21,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,1,No Deposit,NAN,91,0,Transient,0,0
City Hotel,93,21,0,1,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,NAN,0,Transient,0,1
Resort Hotel,1,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240,NAN,0,Transient,0,2
City Hotel,11,21,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,159,NAN,0,Transient,0,0
City Hotel,11,21,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,A,1,No Deposit,NAN,91,0,Transient,0,0
City Hotel,57,21,0,1,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NAN,0,Transient,0,0
Resort Hotel,6,21,0,1,1,0.0,0,BB,PRT,Online TA,Corporate,1,0,1,A,D,1,No Deposit,240,NAN,0,Transient,0,1
City Hotel,13,21,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,151,21,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,4
Resort Hotel,153,21,0,1,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,NAN,0,Transient,0,0
Resort Hotel,0,21,0,1,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NAN,0,Transient,1,0
Resort Hotel,131,21,2,5,2,0.0,0,HB,GBR,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NAN,0,Transient,0,0
City Hotel,151,21,0,4,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NAN,0,Transient,0,3
Resort Hotel,11,21,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,0,21,0,2,1,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,E,0,No Deposit,NAN,NAN,0,Transient-Party,0,1
Resort Hotel,1,21,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NAN,0,Transient,1,1
Resort Hotel,2,21,0,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,1,1
Resort Hotel,0,21,0,2,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,C,0,No Deposit,NAN,NAN,0,Transient-Party,0,1
Resort Hotel,0,21,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,NAN,NAN,0,Transient-Party,0,1
City Hotel,147,21,0,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,72,21,0,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient-Party,0,2
Resort Hotel,0,21,0,2,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,C,0,No Deposit,NAN,NAN,0,Transient-Party,0,1
City Hotel,89,21,0,4,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,151,21,0,4,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,3
Resort Hotel,300,21,2,6,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,NAN,223,99,Transient-Party,0,0
Resort Hotel,192,21,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,1,2
Resort Hotel,72,21,0,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient-Party,1,2
Resort Hotel,201,21,2,6,2,2.0,0,BB,GBR,Groups,TA/TO,0,0,0,C,C,2,No Deposit,NAN,223,0,Transient-Party,0,0
Resort Hotel,33,21,0,1,3,1.0,0,HB,IND,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NAN,0,Transient,0,1
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,13,21,0,1,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient-Party,0,1
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,13,21,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient-Party,0,1
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,13,21,0,1,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient-Party,0,2
City Hotel,2,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NAN,238,0,Transient,0,0
City Hotel,208,21,0,2,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,7,21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NAN,NAN,0,Transient,0,1
City Hotel,1,21,0,1,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,0
City Hotel,1,21,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,338,21,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NAN,0,Transient,0,0
City Hotel,1,21,0,1,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
Resort Hotel,270,21,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,7,No Deposit,240,NAN,0,Transient-Party,0,1
Resort Hotel,345,21,2,5,2,0.0,1,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,6,NAN,0,Transient,1,2
City Hotel,16,21,0,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,14,21,0,2,1,0.0,0,BB,ARG,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,441,NAN,0,Transient,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,22,21,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,208,21,0,2,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6,NAN,0,Transient-Party,0,0
Resort Hotel,202,21,1,4,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,2,No Deposit,NAN,223,0,Transient-Party,1,0
Resort Hotel,202,21,1,4,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,D,D,1,No Deposit,NAN,223,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,13,21,0,1,3,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,1,No Deposit,14,NAN,0,Transient,0,2
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
Resort Hotel,2,21,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,175,NAN,0,Transient,0,0
City Hotel,208,21,0,2,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,12,21,0,3,2,0.0,0,SC,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,181,21,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NAN,0,Transient,0,0
City Hotel,172,21,0,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,3
City Hotel,136,21,0,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,136,21,0,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,142,21,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,87,21,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,213,21,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,187,21,0,4,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NAN,0,Transient,0,2
City Hotel,208,21,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6,NAN,0,Transient-Party,0,0
City Hotel,142,21,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,186,21,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NAN,0,Transient,0,2
City Hotel,68,21,0,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NAN,0,Transient,0,1
